Date,Open,High,Low,Close,Volume,Adj Close
2001-12-17,102.937,118.462,102.937,102.937,000,121.821
2001-12-14,99.695,101.856,99.695,99.695,000,117.984
2001-12-13,99.809,117.609,99.809,99.809,000,118.119
2001-12-12,101.799,104.529,101.799,101.799,000,120.474
2001-12-11,102.937,120.851,102.937,102.937,215058400,121.821
2001-12-10,104.074,126.254,104.074,104.074,000,123.167
2001-12-07,108.055,126.424,108.055,108.055,168976800,127.878
2001-12-06,109.932,127.22,109.932,109.932,378462900,130.099
2001-12-05,108.055,124.15,108.055,108.055,000,127.878
2001-12-04,104.245,118.121,104.245,104.245,199457300,123.368
2001-12-03,101.515,122.785,101.515,101.515,143959700,120.138
2001-11-30,102.368,119.259,52.151,102.368,000,121.147
2001-11-29,102.937,119.941,102.937,102.937,211139200,121.821
2001-11-28,104.074,124.036,93.496,104.074,000,123.167
2001-11-27,106.064,125.913,106.064,106.064,234637400,125.522
2001-11-26,107.486,107.486,107.486,107.486,000,127.205
2001-11-23,104.359,120.908,104.359,104.359,194547900,123.503
2001-11-22,104.927,121.078,104.927,104.927,121317600,124.176
2001-11-21,102.937,116.756,102.937,102.937,192516900,121.821
2001-11-20,103.96,123.467,56.53,103.96,000,122.625
2001-11-19,107.486,124.775,107.486,107.486,168439700,126.784
2001-11-16,106.349,126.766,106.349,106.349,207958600,125.443
2001-11-15,102.994,107.088,102.994,105.666,000,124.638
2001-11-14,102.823,120.339,102.823,102.823,401994600,121.284
2001-11-13,102.368,168.964,102.368,102.368,316864100,120.747
2001-11-12,99.126,116.187,99.126,99.126,000,116.923
2001-11-09,100.548,116.984,100.548,100.548,172308500,118.60
2001-11-08,102.368,120.396,102.368,102.368,000,120.747
2001-11-07,99.695,99.695,99.695,99.695,000,117.594
2001-11-06,97.534,97.534,97.534,97.534,000,115.045
2001-11-05,94.69,94.69,94.69,94.69,000,111.691
2001-11-02,92.302,92.302,92.302,92.302,000,108.874
2001-11-01,90.425,90.425,90.425,90.425,000,106.66
2001-10-31,90.425,90.425,90.425,90.425,000,106.66
2001-10-30,89.743,89.743,89.743,89.743,000,105.855
2001-10-29,92.871,92.871,92.871,92.871,000,109.545
2001-10-26,94.122,94.122,94.122,94.122,000,111.02
2001-10-25,91.449,91.449,91.449,91.449,000,107.868
2001-10-24,94.008,94.008,94.008,94.008,000,110.886
2001-10-23,96.396,96.396,96.396,96.396,000,113.703
2001-10-22,94.008,94.008,94.008,94.008,000,110.886
2001-10-19,92.131,92.131,92.131,92.131,000,108.672
2001-10-18,93.269,93.269,93.269,93.269,000,110.014
2001-10-17,94.974,94.974,94.974,94.974,000,112.026
2001-10-16,90.994,90.994,90.994,90.994,000,107.331
2001-10-15,88.889,88.889,88.889,88.889,000,104.848
2001-10-12,88.719,88.719,88.719,88.719,000,104.647
2001-10-11,91.733,91.733,91.733,91.733,000,108.203
2001-10-10,94.122,94.122,94.122,94.122,000,111.02
2001-10-09,90.88,90.88,90.88,90.88,000,107.197
2001-10-08,91.278,91.278,91.278,91.278,000,107.666
2001-10-05,88.719,88.719,88.719,88.719,000,104.647
2001-10-04,88.889,88.889,88.889,88.889,000,104.848
2001-10-03,85.022,85.022,85.022,85.022,000,100.287
2001-10-02,85.193,85.193,85.193,85.193,000,100.488
2001-10-01,83.601,83.601,83.601,83.601,000,98.61
2001-09-28,85.306,85.306,85.306,85.306,000,100.622
2001-09-27,81.781,81.781,81.781,81.781,000,96.464
2001-09-26,83.316,83.316,83.316,83.316,000,98.275
2001-09-25,81.61,81.61,81.61,81.61,000,96.262
2001-09-24,81.61,81.61,81.61,81.61,000,96.262
2001-09-21,80.473,80.473,80.473,80.473,000,94.921
2001-09-20,79.222,79.222,79.222,79.222,000,93.445
2001-09-19,80.473,80.473,80.473,80.473,000,94.921
2001-09-18,79.506,79.506,79.506,79.506,000,93.78
2001-09-17,75.923,75.923,75.923,75.923,000,89.554
2001-09-14,71.657,71.657,71.657,71.657,000,84.523
2001-09-13,76.776,76.776,76.776,76.776,000,90.56
2001-09-12,76.207,76.207,76.207,76.207,000,89.889
2001-09-11,70.52,70.52,70.52,70.52,000,83.181
2001-09-10,77.344,77.344,77.344,77.344,000,91.231
2001-09-07,76.207,76.207,76.207,76.207,000,89.889
2001-09-06,78.198,78.198,78.198,78.198,000,92.237
2001-09-05,81.212,81.212,81.212,81.212,000,95.793
2001-09-04,81.894,81.894,81.894,81.894,000,96.598
2001-09-03,76.89,76.89,76.89,76.89,000,90.694
2001-08-31,78.198,78.198,78.198,78.198,000,92.237
2001-08-30,76.776,76.776,76.776,76.776,000,90.56
2001-08-29,76.207,76.207,76.207,76.207,000,89.889
2001-08-28,75.923,75.923,75.923,75.923,000,89.554
2001-08-27,76.207,76.207,76.207,76.207,000,89.889
2001-08-24,76.207,76.207,76.207,76.207,000,89.889
2001-08-23,73.932,73.932,73.932,73.932,000,87.206
2001-08-22,74.217,74.217,74.217,74.217,000,87.542
2001-08-21,75.639,75.639,75.639,75.639,000,89.219
2001-08-20,72.795,72.795,72.795,72.795,000,85.865
2001-08-17,72.511,72.511,72.511,72.511,000,85.529
2001-08-16,74.501,74.501,74.501,74.501,000,87.877
2001-08-15,77.629,77.629,77.629,77.629,000,91.566
2001-08-14,80.074,80.074,80.074,80.074,000,94.451
2001-08-13,76.89,76.89,76.89,76.89,000,90.694
2001-08-10,77.913,77.913,77.913,77.913,000,91.902
2001-08-09,78.482,78.482,78.482,78.482,000,92.572
2001-08-08,81.212,81.212,81.212,81.212,000,95.793
2001-08-07,85.193,85.193,85.193,85.193,000,100.488
2001-08-06,87.183,87.183,87.183,87.183,000,102.836
2001-08-03,88.605,88.605,88.605,88.605,000,104.513
2001-08-02,88.889,88.889,88.889,88.889,000,104.848
2001-08-01,86.33,86.33,86.33,86.33,000,101.83
2001-07-31,87.297,87.297,87.297,87.297,000,102.97
2001-07-30,86.728,86.728,86.728,86.728,000,102.299
2001-07-27,82.463,82.463,82.463,82.463,000,97.269
2001-07-26,76.89,76.89,76.89,76.89,000,90.694
2001-07-25,78.482,78.482,78.482,78.482,000,92.572
2001-07-24,81.781,81.781,81.781,81.781,000,96.464
2001-07-23,84.453,84.453,84.453,84.453,000,99.616
2001-07-20,80.359,80.359,80.359,80.359,000,94.787
2001-07-19,84.169,84.169,84.169,84.169,000,99.281
2001-07-18,82.577,82.577,82.577,82.577,000,97.403
2001-07-17,82.577,82.577,82.577,82.577,000,97.403
2001-07-16,86.728,86.728,86.728,86.728,000,102.299
2001-07-13,89.458,89.458,89.458,89.458,000,105.519
2001-07-12,85.875,85.875,85.875,85.875,000,101.293
2001-07-11,82.463,82.463,82.463,82.463,000,97.269
2001-07-10,87.467,87.467,87.467,87.467,000,103.171
2001-07-09,86.899,86.899,86.899,86.899,000,102.501
2001-07-06,85.875,85.875,85.875,85.875,000,101.293
2001-07-05,88.321,88.321,88.321,88.321,000,104.178
2001-07-04,89.572,89.572,89.572,89.572,000,105.653
2001-07-03,92.131,92.131,92.131,92.131,000,108.672
2001-07-02,95.543,95.543,95.543,95.543,000,112.697
2001-06-29,89.572,89.572,89.572,89.572,000,105.653
2001-06-28,89.572,89.572,89.572,89.572,000,105.653
2001-06-27,83.032,83.032,83.032,83.032,000,97.939
2001-06-26,83.601,83.601,83.601,83.601,000,98.61
2001-06-25,85.306,85.306,85.306,85.306,000,100.622
2001-06-22,87.013,87.013,87.013,87.013,000,102.635
2001-06-21,89.288,89.288,89.288,89.288,000,105.318
2001-06-20,92.131,92.131,92.131,92.131,000,108.672
2001-06-19,91.847,91.847,91.847,91.847,000,108.337
2001-06-18,91.278,91.278,91.278,91.278,000,107.666
2001-06-15,93.553,93.553,93.553,93.553,000,110.349
2001-06-14,93.269,93.269,93.269,93.269,000,110.014
2001-06-13,97.42,97.42,97.42,97.42,000,114.911
2001-06-12,95.828,95.828,95.828,95.828,000,113.033
2001-06-11,99.524,99.524,99.524,99.524,000,117.393
2001-06-08,103.505,103.505,103.505,103.505,000,122.089
2001-06-07,103.392,103.392,103.392,103.392,000,121.955
2001-06-06,100.264,100.264,100.264,100.264,000,118.265
2001-06-05,101.97,101.97,101.97,101.97,000,119.878
2001-06-04,97.534,97.534,97.534,97.534,000,114.663
2001-06-01,98.955,98.955,98.955,98.955,000,116.334
2001-05-31,103.107,103.107,103.107,103.107,000,121.215
2001-05-30,102.368,102.368,102.368,102.368,000,120.346
2001-05-29,107.202,107.202,107.202,107.202,000,126.029
2001-05-28,111.069,111.069,111.069,111.069,000,130.575
2001-05-25,111.069,111.069,111.069,111.069,000,130.575
2001-05-24,110.045,110.045,110.045,110.045,000,129.372
2001-05-23,111.183,111.183,111.183,111.183,000,130.709
2001-05-22,114.766,114.766,114.766,114.766,000,134.921
2001-05-21,113.742,113.742,113.742,113.742,000,133.718
2001-05-18,112.036,112.036,112.036,112.036,000,131.712
2001-05-17,113.913,113.913,113.913,113.913,000,133.918
2001-05-16,111.354,111.354,111.354,111.354,298241800,130.909
2001-05-15,111.467,111.467,111.467,111.467,000,131.043
2001-05-14,108.055,108.055,108.055,108.055,000,127.032
2001-05-11,115.448,115.448,115.448,115.448,000,135.723
2001-05-10,115.448,115.448,115.448,115.448,000,135.723
2001-05-09,113.173,113.173,113.173,113.173,000,133.049
2001-05-08,112.036,112.036,112.036,112.036,000,131.712
2001-05-07,111.922,111.922,111.922,111.922,000,131.578
2001-05-04,111.922,111.922,111.922,111.922,000,131.578
2001-05-03,107.657,107.657,107.657,107.657,000,126.564
2001-05-02,113.173,113.173,113.173,113.173,000,133.049
2001-05-01,117.325,117.325,117.325,117.325,000,137.93
2001-04-30,120.737,120.737,120.737,120.737,000,141.941
2001-04-27,119.884,119.884,119.884,119.884,000,140.938
2001-04-26,119.884,119.884,119.884,119.884,000,140.938
2001-04-25,119.429,119.429,119.429,119.429,000,140.403
2001-04-24,122.159,122.159,122.159,122.159,000,143.613
2001-04-23,125.685,125.685,125.685,125.685,000,147.758
2001-04-20,125.685,125.685,125.685,125.685,000,147.758
2001-04-19,130.235,130.235,130.235,130.235,000,153.107
2001-04-18,127.391,127.391,127.391,127.391,000,149.764
2001-04-17,119.031,119.031,119.031,119.031,000,139.935
2001-04-16,122.841,122.841,122.841,122.841,000,144.415
2001-04-13,122.841,122.841,122.841,122.841,000,144.415
2001-04-12,122.841,122.841,122.841,122.841,000,144.415
2001-04-11,124.548,124.548,124.548,124.548,000,146.421
2001-04-10,124.548,124.548,124.548,124.548,000,146.421
2001-04-09,116.87,116.87,116.87,116.87,000,137.395
2001-04-06,115.619,115.619,115.619,115.619,000,135.924
2001-04-05,111.354,111.354,111.354,111.354,000,130.909
2001-04-04,111.467,111.467,111.467,111.467,000,131.043
2001-04-03,105.496,105.496,105.496,105.496,000,124.023
2001-04-02,110.785,110.785,110.785,110.785,000,130.241
2001-03-30,109.761,109.761,109.761,109.761,000,129.038
2001-03-29,112.036,112.036,112.036,112.036,000,131.712
2001-03-28,116.017,116.017,116.017,116.017,000,136.392
2001-03-27,121.135,121.135,121.135,121.135,000,142.409
2001-03-26,117.154,117.154,117.154,117.154,000,137.729
2001-03-23,110.501,110.501,110.501,110.501,000,129.907
2001-03-22,109.761,109.761,109.761,109.761,000,129.038
2001-03-21,115.732,115.732,115.732,115.732,000,136.057
2001-03-20,117.723,117.723,117.723,117.723,000,138.398
2001-03-19,114.197,114.197,114.197,114.197,000,134.252
2001-03-16,113.742,113.742,113.742,113.742,000,133.718
2001-03-15,118.292,118.292,118.292,118.292,000,139.066
2001-03-14,115.05,115.05,115.05,115.05,000,135.255
2001-03-13,113.173,113.173,113.173,113.173,000,133.049
2001-03-12,112.036,112.036,112.036,112.036,000,131.712
2001-03-09,114.595,114.595,114.595,114.595,000,134.72
2001-03-08,117.723,117.723,117.723,117.723,000,138.398
2001-03-07,115.05,115.05,115.05,115.05,000,135.255
2001-03-06,118.462,118.462,118.462,118.462,000,139.267
2001-03-05,107.941,107.941,107.941,107.941,000,126.898
2001-03-02,103.505,103.505,103.505,103.505,000,121.683
2001-03-01,104.359,104.359,104.359,104.359,000,122.686
2001-02-28,106.804,106.804,106.804,106.804,000,125.561
2001-02-27,109.363,109.363,109.363,109.363,000,128.569
2001-02-26,107.373,107.373,107.373,107.373,000,126.229
2001-02-23,104.927,104.927,104.927,104.927,000,123.354
2001-02-22,107.771,107.771,107.771,107.771,000,126.697
2001-02-21,104.245,104.245,104.245,104.245,000,122.552
2001-02-20,108.055,108.055,108.055,108.055,000,127.032
2001-02-19,112.604,112.604,112.604,112.604,000,132.38
2001-02-16,116.301,116.301,116.301,116.301,000,136.726
2001-02-15,123.012,123.012,123.012,123.012,000,144.615
2001-02-14,119.713,119.713,119.713,119.713,000,140.738
2001-02-13,123.126,123.126,123.126,123.126,000,144.749
2001-02-12,127.675,127.675,127.675,127.675,000,150.098
2001-02-09,123.012,123.012,123.012,123.012,000,144.615
2001-02-08,128.529,128.529,128.529,128.529,000,151.101
2001-02-07,126.709,126.709,126.709,126.709,000,148.961
2001-02-06,129.95,129.95,129.95,129.95,000,152.772
2001-02-05,131.941,131.941,131.941,131.941,000,155.112
2001-02-02,132.794,132.794,132.794,132.794,000,156.115
2001-02-01,135.069,135.069,135.069,135.069,000,158.79
2001-01-31,137.628,137.628,137.628,137.628,000,161.798
2001-01-30,140.187,140.187,140.187,140.187,000,164.807
2001-01-29,137.343,137.343,137.343,137.343,000,161.464
2001-01-26,136.206,136.206,136.206,136.206,000,160.127
2001-01-25,134.784,134.784,134.784,134.784,000,158.455
2001-01-24,133.533,133.533,133.533,133.533,000,156.985
2001-01-23,128.529,128.529,128.529,128.529,000,151.101
2001-01-22,131.656,131.656,131.656,131.656,000,154.778
2001-01-19,134.216,134.216,134.216,134.216,000,157.787
2001-01-18,131.656,131.656,131.656,131.656,000,154.778
2001-01-17,131.088,131.088,131.088,131.088,000,154.109
2001-01-16,126.822,126.822,126.822,126.822,000,149.095
2001-01-15,131.656,131.656,131.656,131.656,000,154.778
2001-01-12,134.216,134.216,134.216,134.216,000,157.787
2001-01-11,128.984,128.984,128.984,128.984,000,151.636
2001-01-10,123.41,123.41,123.41,123.41,000,145.084
2001-01-09,125.116,125.116,125.116,125.116,000,147.089
2001-01-08,129.552,129.552,129.552,129.552,000,152.304
2001-01-05,137.799,137.799,137.799,137.799,000,161.999
2001-01-04,135.922,135.922,135.922,135.922,000,159.792
2001-01-03,127.96,127.96,127.96,127.96,000,150.432
2001-01-02,137.343,137.343,137.343,137.343,000,161.464
2001-01-01,139.619,139.619,139.619,139.619,000,164.138
2000-12-29,139.619,139.619,139.619,139.619,000,164.138
2000-12-28,132.51,132.51,132.51,132.51,000,155.781
2000-12-27,135.069,135.069,135.069,135.069,000,158.79
2000-12-26,131.941,131.941,131.941,131.941,000,155.112
2000-12-25,131.941,131.941,131.941,131.941,000,155.112
2000-12-22,131.941,131.941,131.941,131.941,000,155.112
2000-12-21,133.078,133.078,133.078,133.078,000,156.449
2000-12-20,139.334,139.334,139.334,139.334,000,163.804
2000-12-19,144.452,144.452,144.452,144.452,000,169.821
2000-12-18,146.159,146.159,146.159,146.159,000,171.827
2000-12-15,144.054,144.054,144.054,144.054,000,169.353
2000-12-14,143.884,143.884,143.884,143.884,000,169.153
2000-12-13,152.414,152.414,152.414,152.414,000,179.181
2000-12-12,157.249,157.249,157.249,157.249,000,184.865
2000-12-11,155.827,155.827,155.827,155.827,000,183.193
2000-12-08,150.708,150.708,150.708,150.708,000,177.176
2000-12-07,149.742,149.742,149.742,149.742,000,176.039
2000-12-06,152.414,152.414,152.414,152.414,000,179.181
2000-12-05,145.874,145.874,145.874,145.874,000,171.493
2000-12-04,142.178,142.178,142.178,142.178,000,167.147
2000-12-01,144.452,144.452,144.452,144.452,000,169.821
2000-11-30,137.23,137.23,137.23,137.23,000,161.33
2000-11-29,139.903,139.903,139.903,139.903,000,164.472
2000-11-28,137.912,137.912,137.912,137.912,000,162.133
2000-11-27,145.59,145.59,145.59,145.59,000,171.158
2000-11-24,145.59,145.59,145.59,145.59,000,171.158
2000-11-23,142.178,142.178,142.178,142.178,000,167.147
2000-11-22,137.343,137.343,137.343,137.343,000,161.464
2000-11-21,141.609,141.609,141.609,141.609,000,166.478
2000-11-20,140.358,140.358,140.358,140.358,000,165.008
2000-11-17,149.571,149.571,149.571,149.571,000,175.451
2000-11-16,151.277,151.277,151.277,151.277,000,177.453
2000-11-15,149.855,149.855,149.855,149.855,000,175.785
2000-11-14,149.287,149.287,149.287,149.287,000,175.118
2000-11-13,135.524,135.524,135.524,135.524,000,158.973
2000-11-10,139.334,139.334,139.334,139.334,000,163.443
2000-11-09,142.178,142.178,142.178,142.178,000,166.779
2000-11-08,145.761,145.761,145.761,145.761,000,170.982
2000-11-07,146.727,146.727,146.727,146.727,000,172.116
2000-11-06,138.197,138.197,138.197,138.197,000,162.109
2000-11-03,143.884,143.884,143.884,143.884,000,168.78
2000-11-02,143.884,143.884,143.884,143.884,000,168.78
2000-11-01,157.419,157.419,157.419,157.419,000,184.657
2000-10-31,163.106,163.106,163.106,163.106,000,191.329
2000-10-30,163.106,163.106,163.106,163.106,000,191.329
2000-10-27,160.945,160.945,160.945,160.945,000,188.794
2000-10-26,153.552,153.552,153.552,153.552,000,180.121
2000-10-25,158.101,158.101,158.101,158.101,000,185.458
2000-10-24,162.082,162.082,162.082,162.082,000,190.128
2000-10-23,159.808,159.808,159.808,159.808,000,187.46
2000-10-20,156.964,156.964,156.964,156.964,000,184.124
2000-10-19,152.983,152.983,152.983,152.983,000,179.454
2000-10-18,144.054,144.054,144.054,144.054,000,168.98
2000-10-17,143.315,143.315,143.315,143.315,000,168.113
2000-10-16,149.457,149.457,149.457,149.457,000,175.318
2000-10-13,146.613,146.613,146.613,146.613,000,171.982
2000-10-12,134.784,134.784,134.784,134.784,000,158.106
2000-10-11,133.362,133.362,133.362,133.362,000,156.438
2000-10-10,141.609,141.609,141.609,141.609,000,166.112
2000-10-09,138.197,138.197,138.197,138.197,000,162.109
2000-10-06,143.884,143.884,143.884,143.884,000,168.78
2000-10-05,149.855,149.855,149.855,149.855,000,175.785
2000-10-04,142.064,142.064,142.064,142.064,000,166.645
2000-10-03,143.031,143.031,143.031,143.031,000,167.779
2000-10-02,142.746,142.746,142.746,142.746,000,167.446
2000-09-29,143.60,143.60,143.60,143.60,000,168.447
2000-09-28,141.211,141.211,141.211,141.211,000,165.645
2000-09-27,142.178,142.178,142.178,142.178,000,166.779
2000-09-26,139.334,139.334,139.334,139.334,000,163.443
2000-09-25,137.799,137.799,137.799,137.799,000,161.642
2000-09-22,134.216,134.216,134.216,134.216,000,157.439
2000-09-21,136.206,136.206,136.206,136.206,000,159.774
2000-09-20,140.471,140.471,140.471,140.471,000,164.778
2000-09-19,149.457,149.457,149.457,149.457,000,175.318
2000-09-18,150.424,150.424,150.424,150.424,000,176.452
2000-09-15,153.552,153.552,153.552,153.552,000,180.121
2000-09-14,155.827,155.827,155.827,155.827,000,182.79
2000-09-13,150.31,150.31,150.31,150.31,000,176.318
2000-09-12,155.258,155.258,155.258,155.258,000,182.122
2000-09-11,154.291,154.291,154.291,154.291,000,180.989
2000-09-08,161.514,161.514,161.514,161.514,000,189.461
2000-09-07,165.495,165.495,165.495,165.495,000,194.131
2000-09-06,160.376,160.376,160.376,160.376,000,188.126
2000-09-05,166.063,166.063,166.063,166.063,000,194.798
2000-09-04,162.082,162.082,162.082,162.082,000,190.128
2000-09-01,170.613,170.613,170.613,170.613,000,200.135
2000-08-31,158.272,158.272,158.272,158.272,000,185.658
2000-08-30,155.144,155.144,155.144,155.144,000,181.989
2000-08-29,155.258,155.258,155.258,155.258,000,182.122
2000-08-28,152.414,152.414,152.414,152.414,000,178.787
2000-08-25,152.414,152.414,152.414,152.414,000,178.787
2000-08-24,149.002,149.002,149.002,149.002,000,174.784
2000-08-23,144.737,144.737,144.737,144.737,000,169.781
2000-08-22,148.718,148.718,148.718,148.718,000,174.451
2000-08-21,150.424,150.424,150.424,150.424,000,176.452
2000-08-18,152.414,152.414,152.414,152.414,000,178.787
2000-08-17,153.552,153.552,153.552,153.552,000,180.121
2000-08-16,160.092,160.092,160.092,160.092,000,187.793
2000-08-15,159.239,159.239,159.239,159.239,000,186.792
2000-08-14,157.249,157.249,157.249,157.249,000,184.458
2000-08-11,153.552,153.552,153.552,153.552,000,180.121
2000-08-10,156.395,156.395,156.395,156.395,000,183.457
2000-08-09,158.954,158.954,158.954,158.954,000,186.459
2000-08-08,157.419,157.419,157.419,157.419,000,184.657
2000-08-07,155.429,155.429,155.429,155.429,000,182.323
2000-08-04,162.367,162.367,162.367,162.367,000,190.461
2000-08-03,154.121,154.121,154.121,154.121,000,180.788
2000-08-02,158.101,158.101,158.101,158.101,000,185.458
2000-08-01,163.789,163.789,163.789,163.789,000,192.129
2000-07-31,167.77,167.77,167.77,167.77,000,196.799
2000-07-28,159.41,159.41,159.41,159.41,000,186.993
2000-07-27,165.779,165.779,165.779,165.779,000,194.464
2000-07-26,172.888,172.888,172.888,172.888,000,202.803
2000-07-25,170.329,170.329,170.329,170.329,000,199.801
2000-07-24,171.751,171.751,171.751,171.751,000,201.469
2000-07-21,168.338,168.338,168.338,168.338,000,197.466
2000-07-20,174.594,174.594,174.594,174.594,000,204.804
2000-07-19,177.438,177.438,177.438,177.438,000,208.14
2000-07-18,172.888,172.888,172.888,172.888,000,202.803
2000-07-17,179.599,179.599,179.599,179.599,000,210.675
2000-07-14,174.025,174.025,174.025,174.025,000,204.137
2000-07-13,174.594,174.594,174.594,174.594,000,204.804
2000-07-12,177.722,177.722,177.722,177.722,000,208.474
2000-07-11,172.888,172.888,172.888,172.888,000,202.803
2000-07-10,178.746,178.746,178.746,178.746,000,209.675
2000-07-07,181.988,181.988,181.988,181.988,000,213.477
2000-07-06,177.438,177.438,177.438,177.438,000,208.14
2000-07-05,168.907,168.907,168.907,168.907,000,198.133
2000-07-04,164.642,164.642,164.642,164.642,000,193.13
2000-07-03,166.632,166.632,166.632,166.632,000,195.465
2000-06-30,151.846,151.846,151.846,151.846,000,178.12
2000-06-29,150.14,150.14,150.14,150.14,000,176.119
2000-06-28,162.651,162.651,162.651,162.651,000,190.795
2000-06-27,169.191,169.191,169.191,169.191,132798100,198.467
2000-06-26,168.907,168.907,168.907,168.907,000,198.133
2000-06-23,167.94,167.94,167.94,167.94,000,196.999
2000-06-22,175.447,175.447,175.447,175.447,000,205.805
2000-06-21,178.575,178.575,178.575,178.575,000,209.474
2000-06-20,182.442,182.442,182.442,182.442,000,214.011
2000-06-19,177.324,177.324,177.324,177.324,000,208.007
2000-06-16,184.831,184.831,184.831,184.831,000,216.813
2000-06-15,181.988,181.988,181.988,181.988,000,213.477
2000-06-14,186.252,186.252,186.252,186.252,000,218.48
2000-06-13,180.85,180.85,180.85,180.85,000,212.142
2000-06-12,180.281,180.281,180.281,180.281,000,211.476
2000-06-09,177.438,177.438,177.438,177.438,000,208.14
2000-06-08,179.712,179.712,179.712,179.712,000,210.808
2000-06-07,183.978,183.978,183.978,183.978,000,215.812
2000-06-06,184.262,184.262,184.262,184.262,000,216.145
2000-06-05,184.831,184.831,184.831,184.831,000,216.813
2000-06-02,190.518,190.518,190.518,190.518,000,223.103
2000-06-01,179.144,179.144,179.144,179.144,000,209.784
2000-05-31,173.457,173.457,173.457,173.457,000,203.124
2000-05-30,171.751,171.751,171.751,171.751,000,201.126
2000-05-29,159.978,159.978,159.978,159.978,000,187.34
2000-05-26,159.978,159.978,159.978,159.978,000,187.34
2000-05-25,163.22,163.22,163.22,163.22,000,191.136
2000-05-24,150.026,150.026,150.026,150.026,000,175.685
2000-05-23,147.012,147.012,147.012,147.012,000,172.155
2000-05-22,137.799,137.799,137.799,137.799,000,161.367
2000-05-19,137.912,137.912,137.912,137.912,000,161.50
2000-05-18,150.879,150.879,150.879,150.879,000,176.684
2000-05-17,148.604,148.604,148.604,148.604,000,174.021
2000-05-16,155.258,155.258,155.258,155.258,000,181.812
2000-05-15,158.272,158.272,158.272,158.272,000,185.342
2000-05-12,158.101,158.101,158.101,158.101,000,185.142
2000-05-11,153.836,153.836,153.836,153.836,000,180.147
2000-05-10,145.021,145.021,145.021,145.021,000,169.825
2000-05-09,143.485,143.485,143.485,143.485,000,168.026
2000-05-08,152.016,152.016,152.016,152.016,000,178.016
2000-05-05,157.419,157.419,157.419,157.419,000,184.343
2000-05-04,152.699,152.699,152.699,152.699,000,178.815
2000-05-03,153.438,153.438,153.438,153.438,000,179.681
2000-05-02,163.959,163.959,163.959,163.959,000,192.002
2000-05-01,167.485,167.485,167.485,167.485,000,196.131
2000-04-28,167.485,167.485,167.485,167.485,000,196.131
2000-04-27,158.841,158.841,158.841,158.841,000,186.008
2000-04-26,158.556,158.556,158.556,158.556,000,185.675
2000-04-25,158.954,158.954,158.954,158.954,000,186.141
2000-04-24,171.352,171.352,171.352,171.352,000,200.659
2000-04-21,171.352,171.352,171.352,171.352,000,200.659
2000-04-20,171.352,171.352,171.352,171.352,000,200.659
2000-04-19,180.168,180.168,180.168,180.168,000,210.982
2000-04-18,172.319,172.319,172.319,172.319,000,201.792
2000-04-17,162.537,162.537,162.537,162.537,000,190.337
2000-04-14,170.784,170.784,170.784,170.784,000,199.993
2000-04-13,183.978,183.978,183.978,183.978,000,215.444
2000-04-12,177.722,177.722,177.722,177.722,000,208.119
2000-04-11,178.007,178.007,178.007,178.007,000,208.452
2000-04-10,192.395,192.395,192.395,192.395,000,225.301
2000-04-07,202.177,202.177,202.177,202.177,000,236.756
2000-04-06,195.068,195.068,195.068,195.068,000,228.431
2000-04-05,181.419,181.419,181.419,181.419,000,212.447
2000-04-04,182.84,182.84,182.84,182.84,000,214.112
2000-04-03,190.234,190.234,190.234,190.234,000,222.77
2000-03-31,198.196,198.196,198.196,198.196,000,232.094
2000-03-30,197.798,197.798,197.798,197.798,000,231.628
2000-03-29,202.347,202.347,202.347,202.347,000,236.955
2000-03-28,207.181,207.181,207.181,207.181,000,242.616
2000-03-27,207.295,207.295,207.295,207.295,000,242.749
2000-03-24,209.456,209.456,209.456,209.456,000,245.28
2000-03-23,210.025,210.025,210.025,210.025,000,245.946
2000-03-22,209.172,209.172,209.172,209.172,000,244.947
2000-03-21,214.972,214.972,214.972,214.972,000,251.74
2000-03-20,216.394,216.394,216.394,216.394,000,253.405
2000-03-17,210.309,210.309,210.309,210.309,000,246.279
2000-03-16,200.072,200.072,200.072,200.072,000,234.291
2000-03-15,203.484,203.484,203.484,203.484,000,238.287
2000-03-14,212.30,212.30,212.30,212.30,000,248.61
2000-03-13,213.721,213.721,213.721,213.721,000,250.275
2000-03-10,218.271,218.271,218.271,218.271,000,255.603
2000-03-09,219.124,219.124,219.124,219.124,000,256.602
2000-03-08,215.257,215.257,215.257,215.257,000,252.073
2000-03-07,218.669,218.669,218.669,218.669,000,256.069
2000-03-06,226.916,226.916,226.916,226.916,000,265.726
2000-03-03,210.139,210.139,210.139,210.139,000,246.079
2000-03-02,201.892,201.892,201.892,201.892,000,236.423
2000-03-01,200.357,200.357,200.357,200.357,000,234.625
2000-02-29,202.063,202.063,202.063,202.063,000,236.622
2000-02-28,194.954,194.954,194.954,194.954,000,228.298
2000-02-25,205.76,205.76,205.76,205.76,000,240.951
2000-02-24,200.755,200.755,200.755,200.755,000,235.091
2000-02-23,198.366,198.366,198.366,198.366,000,232.293
2000-02-22,195.637,195.637,195.637,195.637,000,229.097
2000-02-21,176.585,176.585,176.585,176.585,000,206.787
2000-02-18,179.997,179.997,179.997,179.997,000,210.782
2000-02-17,183.409,183.409,183.409,183.409,000,214.779
2000-02-16,178.461,178.461,178.461,178.461,000,208.984
2000-02-15,176.585,176.585,176.585,176.585,000,206.787
